Year Month,Neighborhood,Arson,Assault,Burglary,Case Closure,Civil Sidewalks,Courtesy Report,Disorderly Conduct,Drug Offense,Drug Violation,Embezzlement,Family Offense,Fire Report,Forgery And Counterfeiting,Fraud,Gambling,Homicide,"Human Trafficking (A), Commercial Sex Acts","Human Trafficking (B), Involuntary Servitude","Human Trafficking, Commercial Sex Acts",Larceny Theft,Liquor Laws,Lost Property,Malicious Mischief,Miscellaneous Investigation,Missing Person,Motor Vehicle Theft,Motor Vehicle Theft?,Non-Criminal,Offences Against The Family And Children,Other,Other Miscellaneous,Other Offenses,Prostitution,Rape,Recovered Vehicle,Robbery,Sex Offense,Stolen Property,Suicide,Suspicious,Suspicious Occ,Traffic Collision,Traffic Violation Arrest,Vandalism,Vehicle Impounded,Vehicle Misplaced,Warrant,Weapons Carrying Etc,Weapons Offence,Weapons Offense,311 External Request,Abandoned Vehicle,Blocked Street or SideWalk,Catch Basin Maintenance,Color Curb,DPW Volunteer Programs,Damaged Property,Encampments,General Request,Graffiti,Homeless Concerns,Illegal Postings,Litter Receptacles,MUNI Feedback,Muni Employee Feedback,Muni Service Feedback,Noise Report,Parking Enforcement,Rec and Park Requests,Residential Building Request,SFHA Requests,Sewer Issues,Sidewalk or Curb,Sign Repair,Street Defects,Street and Sidewalk Cleaning,Streetlights,Temporary Sign Request,Tree Maintenance,Median Sale Price
201802,Mission Bay,1,12,7,2,0,5,2,0,1,2,0,1,4,9,0,0,0,0,0,66,0,9,12,0,6,2,0,14,2,1,12,1,0,0,2,1,0,1,1,0,10,0,5,1,0,0,6,0,0,0,0,16,4,0,0,0,8,149,19,28,22,1,2,5,0,0,14,0,4,0,0,6,2,3,4,149,5,9,4,835000.0
201802,Nob Hill,3,21,24,0,0,0,4,1,0,0,0,0,1,13,0,0,0,0,0,79,0,8,21,2,8,13,0,15,5,2,16,3,0,0,8,6,0,3,0,0,11,0,3,0,0,1,8,1,0,2,2,19,3,0,0,0,38,125,57,396,30,22,31,20,0,0,29,0,6,17,0,1,47,18,10,770,34,47,17,1115000.0
201802,Noe Valley,1,5,12,0,0,1,3,0,0,0,0,0,0,6,0,0,0,0,0,36,0,3,2,2,1,6,0,5,0,2,1,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,84,6,1,3,0,3,17,48,26,8,2,8,18,0,0,11,0,13,2,0,14,13,2,7,144,7,8,27,1506666.6666666667
201802,North Beach,0,13,18,0,0,0,8,5,0,0,0,0,1,7,0,0,0,0,0,164,0,14,29,2,1,8,0,19,7,3,17,2,0,0,1,7,1,4,0,0,3,0,2,1,0,0,12,2,0,2,1,18,10,0,0,0,36,53,19,76,23,1,9,8,0,0,6,0,10,6,0,13,11,6,4,374,18,6,12,1516666.6666666667
201802,Oceanview/Merced/Ingleside,0,8,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,2,6,1,2,7,0,6,8,1,13,1,0,0,5,1,0,1,0,0,2,1,5,0,0,0,1,0,0,0,0,120,2,1,1,0,5,13,50,54,1,0,10,15,0,0,4,0,6,0,4,14,12,7,12,245,10,0,23,1026000.0
201802,Outer Mission,1,18,10,4,0,3,2,0,0,0,0,1,1,4,2,0,0,0,0,30,0,10,11,0,6,7,0,12,5,0,12,1,0,0,4,8,0,1,0,0,5,0,5,0,0,0,1,0,0,0,4,68,5,0,0,0,4,14,40,126,4,4,8,17,0,0,2,0,6,3,0,25,10,17,12,354,14,1,19,1070000.0
201802,Outer Richmond,0,4,11,1,0,0,0,3,0,1,0,0,1,13,0,0,0,0,0,84,0,5,8,4,9,7,0,12,1,2,18,1,0,0,5,2,1,1,0,0,8,0,9,0,0,0,6,0,0,0,0,124,3,1,6,1,12,13,68,114,40,11,29,24,0,0,6,0,7,2,1,21,11,23,5,353,11,2,23,1424000.0
201802,Pacific Heights,0,9,8,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,71,0,6,15,3,1,4,0,12,2,1,11,0,0,0,3,2,1,3,0,0,9,0,0,0,0,0,2,0,0,0,0,14,19,0,8,0,12,28,29,57,16,9,9,8,0,0,7,0,8,5,0,16,5,5,7,198,12,30,17,1776000.0
201802,Portola,1,6,4,4,0,0,0,1,0,0,1,0,1,5,0,0,0,0,0,25,0,4,13,1,2,5,0,5,3,2,2,2,0,1,4,4,0,0,0,0,2,0,0,0,0,0,2,0,0,4,9,59,2,0,2,0,9,9,17,41,1,0,4,20,0,0,2,0,1,0,0,12,4,3,9,581,17,3,7,1168000.0
201802,Potrero Hill,0,7,5,2,0,1,1,1,0,1,1,0,0,3,0,0,0,0,0,86,0,3,24,0,2,8,0,7,2,0,16,1,0,0,5,6,1,0,0,0,9,1,2,0,1,0,4,0,0,1,2,182,28,0,1,0,26,170,58,163,56,10,15,24,0,0,19,0,99,0,70,18,43,17,14,537,12,10,22,1037500.0
201802,Presidio,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
201802,Presidio Heights,0,2,3,2,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,17,0,2,3,1,3,3,0,4,0,0,1,2,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,14,5,0,2,0,10,15,14,29,1,3,1,8,0,0,0,0,2,1,0,4,2,3,2,61,3,2,8,2002500.0
201802,Russian Hill,0,4,11,0,0,0,5,1,0,0,0,0,1,7,0,0,0,0,0,121,0,8,14,1,6,5,0,13,2,1,17,1,0,0,3,7,1,1,0,0,3,1,2,0,0,0,8,3,0,0,3,48,14,1,1,0,6,41,33,68,18,5,20,9,0,0,9,0,11,2,0,7,13,16,8,465,9,21,17,1880000.0
201802,Seacliff,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,3,1,0,0,0,13,4,1,0,2,0,0,0,0,1,0,0,0,0,6,0,0,4,33,2,2,0,2200000.0
201802,South of Market,3,77,46,17,0,4,10,63,0,0,0,2,5,27,0,0,0,0,0,234,0,32,74,9,29,18,0,67,16,8,103,10,0,0,17,31,9,9,0,0,25,0,13,0,1,2,55,5,0,5,3,33,42,4,1,0,91,930,111,571,204,31,44,122,0,0,80,0,7,23,0,21,25,44,41,1392,38,69,23,1002000.0
201802,Sunset/Parkside,1,19,22,1,0,0,16,6,0,0,1,0,2,20,0,0,0,0,0,65,0,16,17,8,48,15,0,19,12,4,21,0,0,0,3,7,1,4,0,0,12,0,6,3,0,0,6,5,0,2,2,242,29,1,5,0,24,11,83,430,7,18,23,53,0,0,10,0,30,7,0,76,24,22,30,558,26,2,31,1602000.0
201802,Tenderloin,2,92,31,2,0,1,23,187,3,1,1,1,7,16,0,0,0,0,0,218,0,41,38,3,24,17,0,105,33,19,149,10,0,0,15,38,4,7,0,0,23,1,30,1,1,0,79,6,0,7,6,9,9,1,0,0,56,256,50,226,114,2,75,59,0,0,54,0,10,19,0,10,24,14,20,1010,31,24,17,742000.0
201802,Treasure Island,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,9,0,2,4,0,4,0,0,5,1,1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0.0
201802,Twin Peaks,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,8,0,0,0,2,12,9,23,8,3,5,1,0,0,4,0,2,0,0,2,2,2,1,69,3,1,5,1414000.0
201802,Visitacion Valley,2,14,7,4,0,0,1,0,0,0,2,1,1,6,0,0,0,0,0,23,0,1,8,3,5,6,0,8,7,1,26,0,0,0,2,2,0,1,0,0,0,0,4,0,0,0,4,3,0,6,0,25,0,0,0,0,5,3,15,6,0,0,3,7,0,0,1,0,9,0,64,12,5,2,7,127,12,6,4,862500.0
201802,West of Twin Peaks,0,8,29,2,0,0,4,3,1,0,0,0,1,12,0,0,0,0,0,61,0,5,12,3,9,9,0,16,4,3,10,0,0,0,4,2,1,1,0,0,9,1,3,1,0,0,1,2,0,0,1,103,5,0,3,0,15,6,67,103,2,7,14,23,0,0,2,0,20,5,0,25,19,31,43,132,28,3,30,2062615.3846153845
201802,Western Addition,0,17,15,0,0,2,12,5,0,1,0,1,1,6,0,0,0,0,0,140,0,11,28,7,13,12,0,13,11,4,15,1,0,0,6,9,0,1,0,0,5,0,5,0,1,0,9,0,0,0,2,15,8,0,1,0,23,120,38,235,20,9,28,27,0,0,17,0,39,0,0,10,12,14,7,445,10,9,25,919750.0
201803,Bayview Hunters Point,3,60,30,1,0,2,21,17,1,1,2,1,2,22,0,0,0,0,0,107,0,5,64,6,15,37,0,35,34,2,48,0,0,0,32,22,1,4,1,0,12,1,9,0,0,0,20,3,0,8,3,264,12,2,2,5,19,104,89,87,13,4,15,61,0,0,15,2,15,6,8,65,30,15,56,814,10,2,40,814571.4285714285
201803,Bernal Heights,0,11,7,0,0,0,2,1,1,0,1,0,1,6,0,0,0,0,0,52,0,5,8,4,6,21,0,8,5,0,21,0,0,0,10,7,0,1,0,0,2,2,11,0,0,0,7,1,0,2,2,282,9,2,4,0,13,50,53,123,14,14,2,32,0,0,15,0,14,5,0,35,10,8,26,331,22,15,35,1651875.0
201803,Castro/Upper Market,6,22,35,1,10,0,9,4,0,1,0,0,1,18,0,0,0,0,0,120,0,16,27,7,5,12,0,20,9,2,24,1,1,0,6,4,1,2,0,0,5,1,1,1,0,0,14,2,0,3,1,43,9,1,0,0,26,245,31,227,57,23,14,30,0,0,16,1,15,1,0,29,16,19,13,410,15,40,60,1887333.3333333333
201803,Chinatown,0,8,12,3,0,6,2,3,0,2,0,0,2,5,0,0,0,0,0,45,0,17,13,1,3,1,0,25,1,2,11,0,0,0,1,6,0,1,0,0,3,2,1,0,0,0,7,0,0,0,2,0,3,0,0,0,11,9,10,224,6,2,11,8,0,0,1,2,10,3,0,17,6,15,8,202,5,6,3,2760000.0
201803,Excelsior,2,19,4,4,0,1,8,6,0,0,1,0,0,9,0,0,0,0,0,30,0,3,13,5,15,9,0,10,6,1,17,1,0,0,6,7,0,0,0,0,9,1,10,0,0,0,9,4,0,0,2,81,21,0,1,0,13,9,43,170,1,3,18,10,0,0,4,2,18,0,0,19,21,53,25,377,14,1,21,1072666.6666666667
201803,Financial District/South Beach,0,46,83,4,0,3,18,14,0,2,2,1,8,49,0,0,0,0,0,386,0,69,67,3,11,27,0,56,6,4,70,2,0,0,10,29,0,4,0,0,22,2,7,0,0,0,34,3,0,4,2,12,13,3,0,0,80,341,73,281,104,6,55,91,0,0,38,3,11,3,0,48,27,33,38,838,32,67,14,1273750.0
201803,Glen Park,0,2,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,16,0,0,5,2,0,1,0,4,1,1,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,33,10,1,2,0,4,6,18,38,1,0,5,4,0,0,3,1,11,0,0,7,1,5,7,35,9,5,11,1925000.0
201803,Golden Gate Park,0,3,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,30,0,4,8,0,5,2,0,10,1,3,7,4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,3,0,0,0,1,25,0,0,0,0,5,10,7,102,30,6,1,7,0,0,0,0,110,0,0,9,1,4,33,50,7,0,3,0.0
201803,Haight Ashbury,0,10,12,0,8,0,1,6,1,0,0,0,0,8,0,0,0,0,0,41,0,3,7,1,8,7,0,17,2,3,12,8,0,0,0,1,0,0,0,0,1,0,1,2,0,0,7,0,0,2,0,112,11,1,2,0,9,47,35,312,35,19,12,14,0,0,14,1,18,3,0,25,10,19,38,358,18,27,14,2028600.0
201803,Hayes Valley,2,13,18,0,0,0,3,6,0,0,0,1,1,8,0,0,0,0,0,92,0,5,16,4,11,6,0,13,2,3,15,2,0,0,7,8,1,1,0,0,3,0,1,0,0,0,8,0,0,1,2,11,21,4,0,0,15,81,31,319,28,18,24,15,0,0,16,0,15,3,0,16,10,17,7,419,7,24,20,1289333.3333333333
201803,Inner Richmond,0,5,2,4,0,2,5,0,0,1,3,0,0,4,0,0,0,0,0,50,0,9,7,3,5,6,0,15,3,1,13,0,0,0,4,2,0,2,0,0,3,0,3,0,0,0,1,0,0,0,0,58,20,4,1,0,24,24,39,201,23,3,12,25,0,0,10,0,9,15,0,31,10,17,29,290,9,12,32,1692500.0
201803,Inner Sunset,0,8,8,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,33,0,6,6,1,17,2,0,9,4,2,10,0,0,0,2,2,1,0,0,0,8,0,3,0,0,1,2,1,0,0,1,107,10,2,2,0,5,8,30,249,4,6,4,22,0,0,4,0,3,4,0,39,7,17,22,150,16,6,22,1710000.0
201803,Japantown,0,6,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,87,0,3,2,1,4,0,0,4,0,0,5,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,2,3,0,0,21,28,21,56,6,5,12,10,0,0,4,0,5,0,1,11,4,5,9,133,5,22,8,1859500.0
201803,Lakeshore,0,10,12,0,0,2,5,0,0,0,0,0,2,8,0,0,0,0,0,51,0,6,11,2,0,2,0,8,5,1,16,0,0,0,1,5,1,0,0,0,4,1,3,0,0,0,1,3,0,0,0,14,1,0,0,0,7,1,20,31,4,1,3,33,0,0,0,2,1,2,0,6,4,15,21,36,1,0,6,1317000.0
201803,Lincoln Park,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.0
201803,Lone Mountain/USF,0,11,7,4,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,52,0,1,16,1,21,4,0,13,0,0,12,1,0,0,4,2,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,24,13,2,0,0,11,25,33,242,9,15,11,29,0,0,4,0,14,0,0,11,14,9,21,208,2,10,17,1938250.0
201803,Marina,2,17,22,0,0,0,6,2,0,0,0,0,1,18,0,0,0,0,0,94,0,14,13,4,3,7,0,21,4,1,21,0,0,0,5,5,0,4,0,0,1,0,2,0,0,0,5,0,0,0,1,25,32,4,5,0,22,48,40,153,13,16,10,19,0,0,9,0,12,5,0,34,10,12,21,248,10,38,17,3031000.0
201803,McLaren Park,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,37,0,0,0,1,2,1,3,0,0,2,0.0
201803,Mission,5,136,54,6,4,2,35,43,0,2,3,6,13,57,0,0,2,0,0,401,0,48,91,14,22,53,1,88,33,3,157,4,2,0,23,33,5,5,1,0,27,1,31,2,0,0,57,19,0,10,6,130,39,6,12,1,75,1344,157,1727,269,47,62,52,0,0,57,0,58,15,0,53,55,69,56,2064,64,51,134,1684666.6666666667
201803,Mission Bay,1,9,11,1,0,4,7,2,0,0,0,0,1,23,0,0,0,0,0,76,0,8,16,1,3,5,0,22,2,0,22,1,0,0,3,1,0,1,0,0,8,0,3,0,0,0,4,2,0,1,0,12,7,0,0,0,17,135,24,24,11,9,3,8,0,0,7,0,5,1,0,4,4,3,11,160,11,3,9,1151750.0
201803,Nob Hill,3,18,20,2,0,0,1,5,0,0,0,0,1,17,0,0,0,0,0,89,0,18,25,0,5,23,0,16,5,2,21,2,0,0,12,9,1,1,0,0,5,1,1,0,0,0,6,0,0,1,0,11,14,8,2,0,40,117,49,315,35,8,18,24,0,0,18,0,6,24,0,17,47,17,31,679,20,72,18,1127500.0
201803,Noe Valley,0,3,10,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,23,0,2,1,1,1,10,0,13,1,0,1,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,89,6,1,3,0,7,10,38,14,2,1,5,29,0,0,8,1,16,2,0,25,6,8,19,105,4,16,22,1441666.6666666667
201803,North Beach,0,14,9,0,0,1,2,8,0,1,0,2,0,6,3,0,0,0,0,201,0,12,27,0,6,12,0,25,5,0,29,2,1,0,5,13,0,2,0,0,11,1,5,2,0,0,8,0,0,1,0,14,9,1,2,0,20,64,34,114,20,2,16,20,0,0,10,1,4,0,0,23,13,16,15,366,11,32,17,1186333.3333333333
201803,Oceanview/Merced/Ingleside,0,11,9,0,0,0,2,2,0,0,1,0,0,4,0,0,0,0,0,25,0,1,9,4,9,8,0,13,9,2,11,3,0,0,4,2,0,0,0,0,2,0,2,0,0,0,8,0,0,1,4,107,1,1,2,0,5,10,51,63,1,3,18,11,0,0,3,1,8,0,0,20,7,18,17,239,6,2,17,1067500.0
201803,Outer Mission,0,11,9,2,0,0,4,3,0,1,0,0,1,5,0,0,0,0,0,18,0,6,6,1,2,8,0,5,0,1,23,2,0,0,5,8,0,1,0,0,4,1,8,0,0,0,4,1,0,0,3,54,9,1,3,0,17,10,36,222,5,4,8,25,0,0,4,0,8,1,0,31,12,31,16,272,16,3,31,1095333.3333333333
201803,Outer Richmond,0,4,7,1,0,0,4,2,0,0,0,0,0,15,0,0,0,0,0,76,0,6,13,1,12,7,0,15,4,1,19,2,0,0,6,3,1,0,2,1,13,0,5,1,0,2,6,1,0,2,0,143,3,4,1,0,10,16,49,116,33,3,20,28,0,0,11,0,5,0,0,33,6,21,25,286,26,4,18,2329500.0
201803,Pacific Heights,0,9,10,1,0,1,6,1,0,0,0,0,0,5,0,0,0,0,0,64,0,2,9,2,3,10,0,8,3,0,5,0,0,0,4,3,1,1,0,0,3,0,2,1,0,0,2,1,0,0,2,26,16,7,1,0,6,64,42,75,20,2,10,21,0,0,26,0,11,1,0,24,7,7,11,192,13,46,15,1725000.0
201803,Portola,0,8,6,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,33,0,4,10,2,2,9,0,7,6,2,10,0,0,0,5,6,0,1,0,0,8,2,5,0,0,0,2,2,0,1,6,49,3,0,2,0,7,6,21,58,0,0,1,17,0,0,0,1,4,1,0,8,3,11,23,499,2,2,11,1115000.0
201803,Potrero Hill,1,10,6,0,0,0,7,2,0,1,0,0,0,7,0,0,0,0,0,80,0,1,25,6,6,5,0,13,1,1,12,3,0,0,2,5,0,2,0,0,0,1,0,0,0,1,7,3,0,0,2,150,21,5,2,0,26,198,77,309,70,18,11,32,0,0,17,3,84,1,69,25,54,26,37,591,21,17,24,1600000.0
201803,Presidio,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,5,0,0,5,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
201803,Presidio Heights,0,1,5,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0,0,20,0,0,6,0,0,1,0,4,1,0,0,2,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,11,6,1,2,0,4,2,18,30,0,1,3,14,0,0,2,0,9,1,0,3,1,2,6,43,2,17,10,2150000.0
201803,Russian Hill,0,2,12,1,1,0,3,5,0,0,0,1,0,5,0,0,0,0,0,133,0,3,18,0,3,5,0,19,3,0,21,2,0,0,2,2,2,2,0,0,1,0,1,0,0,0,6,0,0,1,2,48,9,2,1,0,12,54,31,131,16,6,14,8,0,0,13,3,4,0,0,15,11,6,12,350,5,14,12,1747500.0
201803,Seacliff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,3,0,1,10,6,8,0,2,1,1,0,0,0,1,0,0,0,10,3,2,6,24,0,4,11,1827500.0
201803,South of Market,1,87,59,15,2,2,19,69,0,1,0,1,5,24,0,0,0,0,0,278,0,28,67,7,29,27,1,94,11,5,100,10,0,1,32,44,21,5,0,0,20,3,14,2,1,1,74,8,0,6,5,21,46,7,3,0,91,911,104,445,206,16,54,114,0,0,41,2,3,11,0,87,23,34,52,1408,33,85,38,951666.6666666665
201803,Sunset/Parkside,1,19,23,3,0,9,12,3,0,0,2,1,2,18,0,0,1,0,0,79,0,19,21,9,51,13,0,39,17,4,15,1,0,0,6,1,0,2,0,0,12,0,3,0,0,0,8,1,0,1,3,273,19,5,0,0,30,28,86,482,9,8,24,49,0,0,8,0,19,2,2,94,15,30,57,465,42,10,45,1426666.6666666667
201803,Tenderloin,2,107,23,6,0,3,23,179,2,0,0,0,11,41,0,1,1,0,0,234,0,40,51,6,26,18,1,113,28,17,132,21,0,1,15,32,5,4,1,0,17,1,30,1,0,0,108,11,0,4,4,8,12,5,2,0,76,338,63,321,90,7,83,67,0,0,39,1,3,22,0,37,16,21,21,839,42,54,19,669000.0
201803,Treasure Island,0,2,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,4,2,4,1,0,4,0,0,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,0,1,0,0,0,0,4,0,1,5,0,2,0,0,0.0
201803,Twin Peaks,0,0,2,1,0,0,2,1,0,0,0,0,1,4,0,0,0,0,0,7,0,0,4,0,1,1,0,2,0,2,2,0,0,0,1,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,31,1,2,0,0,5,18,5,49,8,1,3,3,0,0,1,1,4,1,0,2,2,7,12,66,7,5,4,1600000.0
201803,Visitacion Valley,0,13,6,1,0,0,5,1,0,0,1,0,1,2,0,0,0,0,0,34,0,0,16,2,2,7,0,10,15,0,20,3,0,0,1,3,2,1,0,0,3,0,1,0,0,0,4,3,0,2,1,37,2,2,0,0,3,3,12,9,1,0,2,10,0,0,1,0,6,0,61,10,2,1,8,126,3,0,4,810000.0
201803,West of Twin Peaks,0,12,12,3,0,0,7,8,0,0,0,0,3,7,0,0,0,0,0,63,0,6,13,4,5,10,0,17,4,0,19,1,0,0,3,5,0,0,1,0,3,1,6,0,0,0,5,0,0,2,5,133,8,2,2,0,14,12,83,86,5,1,11,26,0,0,3,3,14,5,0,32,21,30,29,101,33,3,32,2037807.6923076923
201803,Western Addition,1,31,23,7,0,1,6,14,0,0,0,1,4,13,0,0,0,0,0,132,0,8,17,4,8,15,0,17,8,1,36,1,0,0,4,11,0,6,0,0,1,0,1,0,0,0,16,1,0,2,2,21,8,1,1,0,22,118,49,239,36,11,36,33,0,0,8,0,39,6,0,20,9,9,13,367,7,14,33,882250.0
201804,Bayview Hunters Point,3,71,40,2,0,2,25,4,0,2,7,2,2,16,0,0,0,0,0,107,0,16,52,18,23,37,1,43,25,5,60,0,0,0,34,16,2,4,0,0,20,4,6,1,2,0,21,7,0,9,3,282,22,3,0,4,13,131,100,84,12,2,27,53,0,0,9,146,23,6,15,51,22,4,50,937,9,0,39,860428.5714285715
201804,Bernal Heights,1,13,9,1,0,0,4,2,0,0,1,0,1,8,0,0,0,0,0,53,0,4,13,4,5,16,0,11,5,2,12,0,0,0,6,10,3,3,0,0,4,1,2,0,0,0,8,3,0,1,5,292,9,0,5,0,20,73,80,74,19,2,9,12,0,0,12,86,18,4,0,34,20,18,29,448,24,11,49,1643250.0
201804,Castro/Upper Market,2,34,28,0,23,0,8,5,0,0,0,0,2,8,0,0,0,0,0,117,0,9,25,3,3,16,1,26,3,0,28,1,0,0,7,5,0,0,0,0,1,0,4,0,0,0,20,4,0,2,0,55,19,2,1,1,25,376,71,197,129,27,18,39,0,0,21,85,18,2,1,34,17,21,18,418,8,11,52,1926833.3333333333
201804,Chinatown,3,17,9,3,0,5,4,4,0,0,2,0,2,10,0,0,0,0,0,39,0,16,20,0,5,4,0,33,2,3,9,1,0,0,5,3,0,1,0,0,7,0,1,1,0,0,8,2,0,1,0,3,6,0,0,0,20,7,17,140,6,9,3,13,0,0,1,8,10,4,0,7,3,11,8,323,6,3,0,0.0
201804,Excelsior,1,15,10,5,0,0,6,6,0,0,2,0,0,14,0,0,0,0,0,29,0,5,13,4,5,9,0,10,7,2,26,0,0,0,10,7,2,2,0,0,4,0,3,0,0,0,5,2,0,1,1,73,6,1,3,0,9,7,70,152,5,7,17,12,0,0,6,297,18,1,0,34,27,13,19,448,26,0,31,1112000.0
201804,Financial District/South Beach,6,56,68,19,1,1,26,15,0,5,0,1,8,38,0,0,1,0,0,431,0,60,52,5,11,10,0,65,6,0,112,4,2,1,5,26,2,4,1,1,22,1,14,0,4,0,36,2,0,5,2,15,48,1,2,0,93,368,172,216,99,8,109,88,0,0,40,66,12,1,0,56,28,30,63,819,22,67,8,1362000.0
201804,Glen Park,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,2,7,0,6,1,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,37,3,1,2,0,4,8,12,50,0,0,6,16,0,0,9,29,22,0,0,16,8,10,22,46,5,4,7,1780000.0
201804,Golden Gate Park,0,7,0,1,1,1,0,2,0,0,1,0,2,2,0,0,0,0,0,25,0,5,7,1,1,1,0,14,2,1,12,4,0,0,1,2,0,0,0,0,0,1,6,0,0,1,5,0,0,0,0,59,1,1,0,0,4,44,17,47,35,3,3,17,0,0,0,13,93,0,0,1,0,13,26,58,3,0,3,0.0
201804,Haight Ashbury,0,7,6,3,16,0,1,14,0,0,0,0,4,5,0,0,0,0,0,67,0,4,10,1,10,4,0,18,3,4,11,3,0,0,1,1,2,0,0,0,1,1,1,0,0,0,7,0,0,0,2,81,21,1,4,0,6,48,57,243,49,20,13,10,0,0,11,93,28,1,0,15,17,19,17,398,8,6,20,1537900.0
201804,Hayes Valley,0,13,16,0,3,1,7,2,0,0,0,0,1,8,0,0,0,0,0,133,0,6,31,4,7,7,0,16,3,2,8,0,0,0,2,5,0,0,1,0,5,0,0,0,0,1,8,0,0,1,2,16,31,0,0,0,18,83,74,266,31,14,25,22,0,0,23,99,31,6,0,30,5,11,25,403,3,17,31,1427666.6666666667
201804,Inner Richmond,0,3,9,3,0,2,3,3,0,2,0,1,3,7,0,0,0,0,0,64,0,8,10,4,3,5,0,15,3,0,16,3,0,0,1,1,2,0,0,0,4,0,7,1,0,1,7,1,0,0,0,52,17,0,4,0,17,15,71,361,14,14,8,18,0,0,12,64,12,4,0,23,5,14,20,412,9,6,26,2100000.0
201804,Inner Sunset,0,3,13,1,0,0,4,0,0,1,0,1,1,10,0,0,0,0,0,38,0,2,6,2,7,3,0,11,2,1,8,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,125,24,3,2,0,19,16,76,294,7,11,16,23,0,0,5,107,3,2,0,19,4,6,27,332,6,1,25,1570000.0
201804,Japantown,0,1,7,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,60,0,2,8,2,0,3,0,6,4,0,7,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,12,7,1,3,0,27,49,29,91,7,9,2,23,0,0,4,24,4,3,1,14,4,3,20,169,3,13,23,1825000.0
